CreditScore,Geography,Gender,Age,Tenure, Balance ,NumOfProducts,HasCrCard,IsActiveMember, EstimatedSalary ,Engagement score
541,Germany,Male,51,7,"€ 90,373.28",2,1,0,"€ 1,79,861.79",0.00%
711,Germany,Male,34,4,"€ 1,33,467.77",2,1,1,"€ 42,976.64",50.00%
630,Spain,Male,30,3, € -   ,2,0,1,"€ 10,486.69",66.67%
531,France,Male,31,3,"€ 96,288.26",1,1,0,"€ 56,794.73",0.00%
641,France,Female,26,4,"€ 91,547.84",2,0,1,"€ 28,157.34",50.00%
631,Germany,Male,37,8,"€ 1,38,292.64",2,0,0,"€ 1,52,422.91",0.00%
685,France,Male,35,9, € -   ,1,1,0,"€ 1,67,033.83",0.00%
702,Spain,Male,32,8,"€ 71,667.74",1,1,1,"€ 1,26,082.18",12.50%
708,Germany,Female,43,0,"€ 1,18,994.84",1,1,0,"€ 1,81,499.77",0.00%
653,Spain,Male,55,7, € -   ,2,1,1,"€ 41,967.03",28.57%
654,Germany,Male,37,2,"€ 1,45,610.07",2,0,0,"€ 1,86,300.59",0.00%
596,France,Female,33,1,"€ 1,38,162.81",1,1,0,"€ 85,412.54",0.00%
549,Germany,Female,31,9,"€ 1,35,020.21",2,1,1,"€ 23,343.18",22.22%
754,France,Male,38,2, € -   ,2,1,0,"€ 1,80,698.32",0.00%
815,Germany,Female,25,8,"€ 1,35,161.67",1,1,1,"€ 1,36,071.05",12.50%
556,France,Female,52,9, € -   ,1,1,0,"€ 1,75,149.20",0.00%
706,France,Male,32,6,"€ 94,486.47",1,1,1,"€ 1,46,949.74",16.67%
850,France,Male,46,9,"€ 1,17,640.39",1,1,0,"€ 88,920.68",0.00%
732,Spain,Female,33,8,"€ 1,11,379.55",1,1,1,"€ 45,098.62",12.50%
614,France,Male,40,6, € -   ,1,1,1,"€ 20,339.79",16.67%
580,Spain,Female,57,0,"€ 1,36,820.99",1,0,1,"€ 1,08,528.74",100.00%
593,France,Female,46,7,"€ 98,752.51",1,1,0,"€ 1,45,560.38",0.00%
653,Germany,Female,25,2,"€ 1,58,266.42",3,1,1,"€ 1,99,357.24",150.00%
746,France,Female,29,4,"€ 1,05,599.67",1,1,1,"€ 43,106.17",25.00%
662,France,Female,29,10, € -   ,2,1,0,"€ 1,37,508.31",0.00%
573,France,Male,31,2, € -   ,2,1,1,"€ 91,957.39",100.00%
684,Spain,Female,39,4,"€ 1,39,723.90",1,1,1,"€ 1,20,612.11",25.00%
793,France,Female,41,3,"€ 1,41,806.46",1,1,0,"€ 1,02,921.17",0.00%
798,Germany,Female,49,5,"€ 1,32,571.67",1,1,1,"€ 31,686.33",20.00%
524,France,Male,40,2,"€ 1,80,516.90",1,1,0,"€ 1,80,002.42",0.00%
816,France,Male,31,8, € -   ,2,1,1,"€ 28,407.40",25.00%
742,Germany,Female,41,4,"€ 92,805.72",1,0,1,"€ 73,743.95",25.00%
540,France,Male,22,4, € -   ,3,1,1,"€ 1,86,233.26",75.00%
537,Germany,Male,39,3,"€ 1,35,309.36",1,1,0,"€ 31,728.86",0.00%
759,Spain,Female,74,6,"€ 1,28,917.84",1,1,1,"€ 48,244.64",16.67%
774,France,Female,52,2,"€ 56,580.93",1,1,0,"€ 1,13,266.28",0.00%
608,Germany,Male,42,8,"€ 1,31,390.75",2,1,0,"€ 71,178.09",0.00%
704,Spain,Male,37,4, € -   ,2,0,0,"€ 25,684.93",0.00%
581,France,Male,41,8, € -   ,2,0,0,"€ 29,737.14",0.00%
628,Germany,Female,61,1,"€ 97,361.66",1,1,1,"€ 1,49,922.38",100.00%
566,France,Female,42,6, € -   ,1,1,0,"€ 1,80,702.12",0.00%
701,Spain,Male,59,7, € -   ,2,0,1,"€ 27,597.59",28.57%
735,Spain,Male,29,10, € -   ,2,1,1,"€ 95,025.27",20.00%
680,France,Female,34,1, € -   ,2,1,0,"€ 1,67,035.07",0.00%
560,France,Male,57,0, € -   ,2,0,1,"€ 1,16,781.71",200.00%
663,Germany,Female,29,4,"€ 1,02,714.65",2,0,0,"€ 21,170.81",0.00%
665,France,Female,34,5,"€ 67,816.72",1,1,1,"€ 29,641.58",20.00%
758,France,Male,51,8,"€ 81,710.46",1,1,1,"€ 1,16,520.07",12.50%
621,France,Male,26,2,"€ 75,237.54",1,0,1,"€ 44,220.40",50.00%
764,Germany,Male,28,10,"€ 1,24,023.18",1,1,0,"€ 1,66,188.28",0.00%
537,Germany,Female,46,5,"€ 1,00,727.50",1,0,1,"€ 1,40,857.76",20.00%
589,France,Female,46,10,"€ 1,07,238.85",2,1,0,"€ 37,024.28",0.00%
555,France,Male,24,5, € -   ,2,1,0,"€ 27,513.47",0.00%
734,France,Female,29,0,"€ 1,39,994.66",1,1,0,"€ 17,744.72",0.00%
783,Spain,Female,59,9,"€ 1,26,224.87",1,1,1,"€ 4,423.63",11.11%
678,Germany,Female,51,1,"€ 1,45,751.03",1,0,0,"€ 1,09,718.44",0.00%
661,France,Male,47,5, € -   ,1,0,1,"€ 1,07,243.31",20.00%
607,Spain,Female,25,4,"€ 1,21,166.89",1,0,1,"€ 1,15,288.24",25.00%
537,Spain,Female,38,1, € -   ,2,0,1,"€ 41,233.97",200.00%
513,Spain,Male,88,10, € -   ,2,1,1,"€ 52,952.24",20.00%
576,France,Male,63,9,"€ 70,655.48",1,0,0,"€ 78,955.80",0.00%
660,Germany,Male,41,1,"€ 1,29,901.21",1,1,0,"€ 26,025.60",0.00%
637,France,Male,40,8,"€ 1,25,470.81",1,1,1,"€ 1,74,536.17",12.50%
672,France,Female,53,9,"€ 1,69,406.33",4,1,1,"€ 1,47,311.47",44.44%
629,France,Male,32,2, € -   ,2,0,1,"€ 77,965.44",100.00%
583,Germany,Male,40,4,"€ 1,07,041.30",1,1,1,"€ 5,635.63",25.00%
763,Spain,Female,32,10,"€ 95,153.77",1,0,1,"€ 81,310.10",10.00%
516,Germany,Male,32,3,"€ 1,45,166.09",2,0,0,"€ 1,11,421.45",0.00%
617,France,Female,27,4, € -   ,2,0,0,"€ 1,90,269.21",0.00%
700,France,Male,38,9,"€ 65,962.63",1,1,1,"€ 1,00,950.48",11.11%
727,Germany,Male,36,6,"€ 1,40,418.81",1,1,1,"€ 1,13,033.73",16.67%
689,Spain,Female,31,3,"€ 1,39,799.63",1,0,1,"€ 1,20,663.57",33.33%
626,Germany,Male,49,9,"€ 1,71,787.84",2,1,0,"€ 1,87,192.23",0.00%
686,France,Male,38,6,"€ 1,49,238.97",1,1,1,"€ 97,825.23",16.67%
351,Germany,Female,57,4,"€ 1,63,146.46",1,1,0,"€ 1,69,621.69",0.00%
739,France,Female,37,8, € -   ,2,1,0,"€ 1,91,557.10",0.00%
627,France,Male,32,10, € -   ,2,1,0,"€ 1,03,287.62",0.00%
451,Germany,Female,38,9,"€ 61,482.47",1,1,1,"€ 1,67,538.66",11.11%
512,France,Female,41,8,"€ 1,45,150.28",1,1,0,"€ 64,869.32",0.00%
774,France,Female,41,5,"€ 1,26,670.37",1,1,0,"€ 1,02,426.06",0.00%
652,France,Female,40,8,"€ 84,390.80",2,0,1,"€ 1,07,876.20",25.00%
638,Germany,Male,37,2,"€ 89,728.86",2,1,1,"€ 37,294.88",100.00%
475,France,Female,57,1, € -   ,2,1,0,"€ 89,248.99",0.00%
567,Spain,Male,40,4,"€ 1,18,628.80",1,0,0,"€ 91,973.63",0.00%
750,France,Male,37,3, € -   ,2,1,0,"€ 16,870.20",0.00%
850,France,Male,39,6,"€ 96,863.13",1,1,1,"€ 1,21,681.19",16.67%
753,France,Female,38,6,"€ 1,42,263.45",1,0,1,"€ 33,730.43",16.67%
683,Spain,Female,36,7, € -   ,2,1,0,"€ 1,04,786.59",0.00%
710,France,Female,32,3, € -   ,1,1,0,"€ 94,790.34",0.00%
645,Spain,Female,21,1, € -   ,2,0,0,"€ 28,726.07",0.00%
714,France,Male,28,6,"€ 1,22,724.37",1,1,1,"€ 67,057.27",16.67%
696,Germany,Female,35,4,"€ 1,74,902.26",1,1,0,"€ 69,079.85",0.00%
612,Spain,Female,26,4, € -   ,2,1,1,"€ 1,79,780.74",50.00%
520,Germany,Female,31,3,"€ 1,08,914.17",1,1,1,"€ 1,83,572.39",33.33%
782,Spain,Male,23,10,"€ 98,052.66",1,1,1,"€ 1,42,587.32",10.00%
666,France,Male,46,5,"€ 1,23,873.19",1,1,1,"€ 1,77,844.06",20.00%
466,Germany,Female,56,2,"€ 1,11,920.13",3,1,0,"€ 1,97,634.11",0.00%
567,France,Female,45,4, € -   ,2,0,1,"€ 1,21,053.19",50.00%
613,France,Male,20,3, € -   ,2,1,1,"€ 1,49,613.77",66.67%
718,France,Male,37,8, € -   ,2,1,1,€ 142.81,25.00%
614,France,Female,37,8,"€ 75,150.34",4,0,1,"€ 1,31,766.67",50.00%
711,France,Male,38,10, € -   ,2,0,0,"€ 53,311.78",0.00%
691,Germany,Female,38,5,"€ 1,14,753.76",1,1,0,"€ 1,07,665.02",0.00%
527,France,Male,32,0, € -   ,1,1,0,"€ 1,09,523.88",0.00%
476,France,Female,32,6,"€ 1,11,871.93",1,0,0,"€ 1,12,132.86",0.00%
619,Spain,Female,45,0, € -   ,2,0,0,"€ 1,13,645.40",0.00%
607,Germany,Female,37,4,"€ 1,35,927.06",1,0,0,"€ 1,80,890.40",0.00%
695,Spain,Male,44,8, € -   ,2,1,1,"€ 70,974.13",25.00%
653,France,Male,33,1, € -   ,2,0,0,"€ 53,379.52",0.00%
677,France,Male,46,2,"€ 57,037.74",1,1,1,"€ 1,58,531.01",50.00%
655,France,Female,50,10, € -   ,4,1,0,"€ 1,79,267.94",0.00%
625,France,Female,52,2,"€ 79,468.96",1,1,1,"€ 84,606.03",50.00%
679,Germany,Female,34,7,"€ 1,21,063.85",1,1,0,"€ 56,984.58",0.00%
734,France,Male,51,1,"€ 1,18,537.47",1,1,1,"€ 1,16,912.45",100.00%
666,France,Male,39,10, € -   ,2,1,0,"€ 1,02,999.33",0.00%
592,Germany,Female,26,4,"€ 1,05,082.07",2,1,0,"€ 1,32,801.57",0.00%
564,France,Male,40,4, € -   ,1,1,0,"€ 85,455.62",0.00%
814,France,Female,36,6, € -   ,2,1,1,"€ 98,657.01",33.33%
592,Germany,Male,36,2,"€ 1,04,702.65",2,1,0,"€ 1,07,948.72",0.00%
758,France,Female,50,2,"€ 95,813.76",3,1,1,"€ 67,944.09",150.00%
612,Spain,Female,62,0,"€ 1,67,026.61",2,1,1,"€ 1,92,892.05",200.00%
498,Germany,Male,61,7,"€ 1,02,453.26",1,1,0,"€ 1,87,247.56",0.00%
638,Germany,Male,25,4,"€ 1,48,045.45",2,1,1,"€ 1,14,722.42",50.00%
558,France,Male,35,1, € -   ,2,0,0,"€ 1,11,687.57",0.00%
756,France,Female,24,1, € -   ,2,1,0,"€ 1,84,182.25",0.00%
782,Spain,Male,52,4, € -   ,1,1,1,"€ 52,759.82",25.00%
505,France,Male,34,10,"€ 1,04,498.79",1,0,1,"€ 1,26,451.14",10.00%
671,Spain,Female,29,6, € -   ,2,0,0,"€ 12,048.67",0.00%
801,France,Male,42,6, € -   ,2,1,1,"€ 95,804.33",33.33%
604,France,Male,26,8,"€ 1,49,542.52",2,0,1,"€ 1,97,911.52",25.00%
716,France,Female,29,10,"€ 87,946.39",1,1,1,"€ 1,82,531.74",10.00%
624,France,Female,45,3,"€ 68,639.57",1,1,0,"€ 1,68,002.31",0.00%
607,Germany,Male,47,4,"€ 1,48,826.32",1,1,1,"€ 79,450.61",25.00%
827,France,Female,60,2, € -   ,2,0,1,"€ 60,615.83",100.00%
606,France,Male,61,5,"€ 1,08,166.09",2,0,1,"€ 8,643.21",40.00%
717,Germany,Female,35,5,"€ 1,03,214.71",1,1,0,"€ 1,72,172.70",0.00%
651,Germany,Male,40,1,"€ 1,34,760.21",2,0,0,"€ 1,74,434.06",0.00%
691,France,Male,58,3, € -   ,1,0,1,"€ 1,94,930.30",33.33%
573,France,Female,33,0,"€ 90,124.64",1,1,0,"€ 1,37,476.71",0.00%
723,Spain,Male,38,6, € -   ,2,1,1,"€ 94,415.60",33.33%
584,Germany,Female,46,6,"€ 87,361.02",2,1,0,"€ 1,20,376.87",0.00%
550,Germany,Female,45,8,"€ 1,11,257.59",1,0,0,"€ 97,623.42",0.00%
611,France,Female,61,3,"€ 1,31,583.59",4,0,1,"€ 66,238.23",133.33%
549,Germany,Male,41,9,"€ 95,020.80",3,1,1,"€ 1,31,710.59",33.33%
850,Spain,Female,24,1, € -   ,2,0,1,"€ 69,052.87",200.00%
668,Germany,Male,34,5,"€ 80,242.37",2,0,0,"€ 56,780.97",0.00%
686,France,Female,43,0, € -   ,1,1,1,"€ 1,70,072.90",100.00%
660,France,Male,50,1, € -   ,3,1,1,"€ 1,91,849.15",300.00%
682,Spain,Female,59,0,"€ 1,22,661.39",1,0,1,"€ 84,803.76",100.00%
524,France,Male,50,4, € -   ,2,1,1,"€ 31,840.59",50.00%
645,France,Female,36,8, € -   ,2,1,1,"€ 12,096.61",25.00%
850,France,Male,42,0, € -   ,2,1,0,"€ 44,165.84",0.00%
537,France,Female,53,3, € -   ,1,1,1,"€ 91,406.62",33.33%
599,Spain,Female,46,7,"€ 81,742.84",2,1,0,"€ 83,282.21",0.00%
727,Spain,Male,71,8, € -   ,1,1,1,"€ 1,98,446.91",12.50%
756,Spain,Male,30,2,"€ 1,45,127.85",1,0,0,"€ 7,554.68",0.00%
755,France,Male,38,9,"€ 1,48,912.44",1,1,0,"€ 80,416.16",0.00%
634,Spain,Female,41,4, € -   ,2,1,1,"€ 1,64,549.74",50.00%
837,France,Male,26,4,"€ 89,900.24",2,1,0,"€ 1,75,477.03",0.00%
727,Germany,Female,30,8,"€ 1,19,027.28",2,1,1,"€ 1,37,903.54",25.00%
567,Germany,Female,40,2,"€ 1,05,222.86",2,1,0,"€ 93,795.86",0.00%
650,Spain,Female,30,6, € -   ,1,0,0,"€ 67,997.13",0.00%
655,Spain,Male,34,1,"€ 1,16,114.93",1,1,1,"€ 49,492.15",100.00%
763,France,Female,58,9,"€ 1,87,911.55",1,0,1,"€ 35,825.18",11.11%
843,France,Female,27,5, € -   ,2,1,1,"€ 67,494.23",40.00%
667,France,Female,38,6,"€ 1,44,432.04",1,1,1,"€ 73,963.17",16.67%
705,France,Female,50,4,"€ 77,065.90",2,0,1,"€ 1,45,159.26",50.00%
660,Germany,Female,29,6,"€ 1,80,520.29",1,1,1,"€ 1,23,850.58",16.67%
553,France,Male,42,1, € -   ,2,0,0,"€ 23,822.04",0.00%
612,Germany,Female,47,6,"€ 1,30,024.87",1,1,1,"€ 45,750.21",16.67%
641,Germany,Female,40,2,"€ 1,10,086.69",1,1,0,"€ 1,59,773.14",0.00%
513,Spain,Female,31,5,"€ 1,74,853.46",1,1,0,"€ 84,238.63",0.00%
680,France,Male,44,7,"€ 1,08,724.98",1,0,1,"€ 72,330.46",14.29%
711,France,Male,58,9,"€ 91,285.13",2,1,1,"€ 26,767.85",22.22%
689,Spain,Male,40,2, € -   ,2,1,1,"€ 1,64,768.82",100.00%
665,Germany,Female,51,9,"€ 1,10,610.41",2,0,1,"€ 1,112.76",22.22%
551,Germany,Male,54,5,"€ 1,02,994.04",1,1,0,"€ 1,76,680.16",0.00%
645,Spain,Male,36,4,"€ 59,893.85",2,1,0,"€ 43,999.64",0.00%
616,Germany,Male,29,8,"€ 1,49,318.55",1,1,0,"€ 1,40,746.13",0.00%
582,France,Female,32,1,"€ 1,16,409.55",1,0,1,"€ 1,52,790.92",100.00%
365,Germany,Male,30,0,"€ 1,27,760.07",1,1,0,"€ 81,537.85",0.00%
697,Germany,Female,38,6,"€ 1,32,591.36",1,1,1,"€ 7,387.80",16.67%
704,France,Male,31,0, € -   ,2,1,0,"€ 1,83,038.33",0.00%
656,France,Female,46,5,"€ 1,13,402.14",2,1,1,"€ 1,38,849.06",40.00%
712,France,Female,31,7, € -   ,2,1,0,"€ 1,70,333.38",0.00%
748,France,Male,40,0, € -   ,1,0,0,"€ 60,416.76",0.00%
724,France,Male,28,9, € -   ,2,1,1,"€ 1,00,240.20",22.22%
691,France,Male,50,6,"€ 1,36,953.47",1,1,1,"€ 2,704.98",16.67%
563,France,Male,33,8, € -   ,2,0,1,"€ 68,815.05",25.00%
741,France,Male,32,5, € -   ,1,1,1,"€ 64,839.23",20.00%
778,France,Male,44,8,"€ 1,23,863.64",1,1,0,"€ 1,44,494.94",0.00%
848,Spain,Male,22,7,"€ 1,20,811.89",1,1,1,"€ 1,85,510.34",14.29%
634,Germany,Male,38,2,"€ 1,48,430.55",1,1,1,"€ 56,055.72",50.00%
505,Germany,Male,40,6,"€ 47,869.69",2,1,1,"€ 1,55,061.97",33.33%
692,Germany,Male,53,7,"€ 1,50,926.99",2,0,0,"€ 1,19,817.19",0.00%
537,Germany,Female,47,6,"€ 1,03,163.35",1,1,0,"€ 16,259.64",0.00%
633,France,Male,29,10,"€ 1,30,206.28",1,1,0,"€ 1,84,654.87",0.00%
833,France,Female,28,4,"€ 1,36,674.51",2,0,0,"€ 5,278.78",0.00%
592,Spain,Female,40,2,"€ 2,00,322.45",1,1,1,"€ 1,13,244.73",50.00%
587,Spain,Male,48,1, € -   ,2,1,1,"€ 8,908.00",200.00%
550,Spain,Male,62,7,"€ 80,927.56",1,0,1,"€ 64,490.67",14.29%
680,France,Female,24,10, € -   ,3,1,0,"€ 1,54,971.63",0.00%
622,Spain,Female,41,9, € -   ,2,1,1,"€ 1,55,786.39",22.22%
594,Germany,Male,28,0,"€ 1,42,574.71",2,1,0,"€ 1,29,084.82",0.00%
643,Germany,Female,34,7,"€ 1,60,426.07",1,0,1,"€ 1,88,533.11",14.29%
540,France,Male,25,5,"€ 1,16,160.23",1,1,0,"€ 13,411.67",0.00%
635,Spain,Female,34,5,"€ 98,683.47",2,1,0,"€ 15,733.19",0.00%
657,France,Male,32,3,"€ 1,18,829.03",2,1,1,"€ 73,127.61",66.67%
814,France,Male,31,1,"€ 1,18,870.92",1,1,0,"€ 1,01,704.19",0.00%
600,France,Male,32,1, € -   ,1,1,1,"€ 1,01,986.16",100.00%
682,France,Female,46,2, € -   ,1,1,1,"€ 1,14,442.66",50.00%
682,France,Male,38,4,"€ 1,07,192.38",1,1,1,"€ 15,669.17",25.00%
566,France,Male,42,3,"€ 1,08,010.78",1,1,1,"€ 1,57,486.10",33.33%
550,Spain,Male,34,3, € -   ,2,0,0,"€ 1,31,281.28",0.00%
630,France,Male,26,7,"€ 1,29,837.72",2,0,1,"€ 1,97,001.15",28.57%
546,Germany,Female,58,3,"€ 1,06,458.31",4,1,0,"€ 1,28,881.87",0.00%
486,France,Male,63,9,"€ 97,009.15",1,1,1,"€ 85,101.00",11.11%
762,Spain,Male,35,9,"€ 1,22,929.42",2,0,0,"€ 1,49,822.04",0.00%
692,Germany,Male,45,6,"€ 1,52,296.83",4,0,1,"€ 1,08,040.86",66.67%
498,France,Female,30,1, € -   ,2,0,0,"€ 1,35,795.53",0.00%
850,Spain,Male,49,8, € -   ,1,0,0,"€ 25,867.67",0.00%
603,France,Male,35,6,"€ 1,28,993.76",2,1,0,"€ 1,30,483.56",0.00%
551,France,Female,36,5, € -   ,1,1,0,"€ 1,83,479.12",0.00%
627,Germany,Male,27,0,"€ 1,85,267.45",2,1,1,"€ 77,027.34",200.00%
515,France,Female,28,9, € -   ,2,0,0,"€ 94,141.75",0.00%
605,Spain,Female,29,3,"€ 1,16,805.82",1,0,0,"€ 4,092.75",0.00%
567,Germany,Male,29,5,"€ 1,29,750.68",1,1,0,"€ 1,09,257.59",0.00%
568,Germany,Female,29,2,"€ 1,29,177.01",2,0,1,"€ 1,04,617.99",100.00%
571,Germany,Male,25,6,"€ 82,506.72",2,1,0,"€ 1,67,705.07",0.00%
634,Germany,Male,48,2,"€ 1,07,247.69",1,1,1,"€ 1,03,712.05",50.00%
768,Spain,Female,42,3, € -   ,1,0,0,"€ 1,61,242.99",0.00%
554,Germany,Female,36,3,"€ 1,57,780.93",2,1,0,"€ 6,089.13",0.00%
629,France,Male,35,1,"€ 1,72,170.36",1,1,1,"€ 1,59,777.37",100.00%
638,Spain,Male,48,2, € -   ,2,1,1,"€ 7,919.08",100.00%
576,France,Male,41,1, € -   ,1,1,1,"€ 1,88,274.60",100.00%
661,Spain,Female,42,9,"€ 75,361.44",1,1,0,"€ 27,608.12",0.00%
592,France,Female,27,4, € -   ,2,1,1,"€ 1,83,569.25",50.00%
702,Spain,Male,30,2, € -   ,2,1,1,"€ 1,45,537.32",100.00%
647,France,Female,29,0,"€ 98,263.46",2,1,0,"€ 1,64,717.95",0.00%
593,France,Male,43,9, € -   ,2,1,1,"€ 76,357.43",22.22%
712,Germany,Female,40,3,"€ 1,09,308.79",2,1,0,"€ 1,20,158.72",0.00%
625,Spain,Female,31,8, € -   ,2,1,0,"€ 1,51,843.54",0.00%
538,Germany,Female,28,6,"€ 1,64,365.44",1,0,1,"€ 5,698.97",16.67%
637,Spain,Female,22,5,"€ 98,800.00",1,1,0,"€ 1,22,865.55",0.00%
632,France,Male,27,4,"€ 1,93,125.85",1,1,1,"€ 1,52,665.85",25.00%
736,France,Male,27,5,"€ 51,522.75",1,0,1,"€ 1,92,131.77",20.00%
755,France,Male,23,5,"€ 84,284.48",2,1,1,"€ 62,851.60",40.00%
425,Spain,Female,39,5, € -   ,2,1,0,"€ 1,40,941.47",0.00%
461,France,Male,51,9,"€ 1,19,889.84",1,0,0,"€ 56,767.67",0.00%
745,France,Male,21,4,"€ 1,37,910.45",1,1,1,"€ 1,77,235.23",25.00%
616,France,Female,37,6, € -   ,2,1,0,"€ 86,242.18",0.00%
587,France,Male,33,5,"€ 1,00,116.82",1,1,0,"€ 34,215.58",0.00%
850,Germany,Male,40,4,"€ 1,66,082.15",2,0,1,"€ 44,406.17",50.00%
601,France,Female,38,0, € -   ,2,1,0,"€ 1,65,196.65",0.00%
730,Spain,Male,26,3, € -   ,1,1,0,"€ 34,542.41",0.00%
532,France,Male,44,3,"€ 1,48,595.55",1,1,0,"€ 74,838.64",0.00%
850,Germany,Male,53,2,"€ 94,078.97",2,1,0,"€ 36,980.54",0.00%
779,Spain,Female,34,5, € -   ,2,0,1,"€ 1,11,676.63",40.00%
562,France,Male,29,9, € -   ,1,1,1,"€ 25,858.68",11.11%
670,Germany,Male,40,2,"€ 1,64,948.98",3,0,0,"€ 1,77,028.00",0.00%
729,France,Female,62,4,"€ 1,40,549.40",1,1,0,"€ 30,990.16",0.00%
767,France,Female,44,2,"€ 1,52,509.25",1,1,1,"€ 1,36,915.15",50.00%
742,France,Female,28,2,"€ 1,91,864.51",1,1,0,"€ 1,08,457.99",0.00%
669,France,Female,44,8,"€ 96,418.09",1,0,0,"€ 1,31,609.48",0.00%
542,Spain,Male,32,2,"€ 1,31,945.94",1,0,1,"€ 1,59,737.56",50.00%
586,France,Male,29,3, € -   ,2,1,1,"€ 1,42,238.54",66.67%
612,Germany,Male,30,9,"€ 1,42,910.15",1,1,0,"€ 1,05,890.55",0.00%
740,France,Female,37,7, € -   ,2,1,1,"€ 1,94,270.91",28.57%
584,France,Male,35,3,"€ 1,46,311.58",1,1,1,"€ 1,05,443.47",33.33%
524,France,Male,52,2,"€ 87,894.26",1,1,0,"€ 1,73,899.42",0.00%
614,France,Female,19,5,"€ 97,445.49",2,1,0,"€ 1,22,823.34",0.00%
598,France,Female,64,9, € -   ,1,0,1,"€ 13,181.37",11.11%
799,Spain,Male,35,7, € -   ,2,0,1,"€ 1,40,780.80",28.57%
724,France,Male,34,2,"€ 1,54,485.74",2,0,0,"€ 78,560.64",0.00%
601,France,Male,50,2,"€ 1,15,625.07",1,1,0,"€ 1,85,855.21",0.00%
804,France,Male,25,7,"€ 1,08,396.67",1,1,0,"€ 1,28,276.95",0.00%
745,Germany,Male,38,5,"€ 65,095.41",2,1,1,"€ 1,40,197.42",40.00%
667,Germany,Male,43,1,"€ 1,03,018.45",1,1,0,"€ 32,462.39",0.00%
518,France,Female,38,10,"€ 84,764.79",1,1,1,"€ 1,62,253.90",10.00%
819,France,Female,38,10, € -   ,2,1,0,"€ 30,498.70",0.00%
520,Spain,Female,35,4,"€ 1,15,680.81",1,1,1,"€ 90,280.70",25.00%
625,France,Female,39,5, € -   ,2,1,0,"€ 32,615.21",0.00%
673,Germany,Male,36,5,"€ 73,088.06",2,0,0,"€ 1,96,142.26",0.00%
656,Germany,Female,27,3,"€ 1,50,905.03",2,1,0,"€ 16,998.72",0.00%
850,Spain,Female,23,9,"€ 1,43,054.85",1,0,1,"€ 62,980.96",11.11%
574,Spain,Female,28,7, € -   ,2,0,0,"€ 1,85,660.30",0.00%
679,France,Male,60,6, € -   ,2,1,1,"€ 77,331.77",33.33%
530,Germany,Female,42,0,"€ 99,948.45",1,0,1,"€ 97,338.62",100.00%
508,France,Male,44,3,"€ 1,15,451.05",2,0,0,"€ 67,234.33",0.00%
558,Germany,Male,32,4,"€ 1,08,235.91",1,1,1,"€ 1,43,783.28",25.00%
414,France,Male,38,8, € -   ,1,0,1,"€ 77,661.12",12.50%
648,Spain,Male,42,2,"€ 98,795.61",2,1,0,"€ 89,123.99",0.00%
721,France,Female,37,1, € -   ,2,1,0,"€ 70,810.80",0.00%
751,France,Male,31,8, € -   ,2,0,0,"€ 17,550.49",0.00%
662,France,Male,34,2, € -   ,2,0,1,"€ 21,497.27",100.00%
628,Germany,Male,29,3,"€ 1,13,146.98",2,0,1,"€ 1,24,749.08",66.67%
597,Germany,Female,39,8,"€ 1,62,532.14",3,1,0,"€ 36,051.46",0.00%
698,Spain,Female,40,0,"€ 92,053.44",1,1,1,"€ 1,43,681.83",100.00%
723,France,Male,48,7, € -   ,2,1,1,"€ 1,50,694.58",28.57%
586,France,Female,28,5, € -   ,3,1,0,"€ 1,70,487.40",0.00%
633,Germany,Female,29,8,"€ 1,04,944.10",1,1,1,"€ 97,684.46",12.50%
564,France,Male,31,4, € -   ,2,1,0,"€ 53,520.03",0.00%
649,France,Female,31,2, € -   ,2,1,0,"€ 15,200.61",0.00%
622,France,Female,30,4,"€ 1,07,879.04",1,0,1,"€ 1,96,894.62",25.00%
459,Germany,Male,46,7,"€ 1,10,356.42",1,1,0,"€ 4,969.13",0.00%
718,France,Male,27,2, € -   ,2,0,0,"€ 26,229.24",0.00%
655,Spain,Female,34,4,"€ 1,09,783.69",2,1,0,"€ 1,34,034.32",0.00%
696,France,Male,22,9,"€ 1,49,777.00",1,1,1,"€ 1,98,032.93",11.11%
637,France,Female,38,3,"€ 1,04,339.56",1,0,0,"€ 1,19,882.86",0.00%
630,Spain,Female,21,1,"€ 85,818.18",1,1,1,"€ 1,33,102.30",100.00%
592,France,Male,37,4,"€ 2,12,692.97",1,0,0,"€ 1,76,395.02",0.00%
634,Germany,Male,37,1,"€ 89,696.84",2,1,1,"€ 1,93,179.88",200.00%
608,France,Female,28,9, € -   ,2,1,1,"€ 1,25,062.02",22.22%
565,Germany,Female,32,9,"€ 68,067.24",1,1,0,"€ 1,43,287.58",0.00%
763,Spain,Male,67,9,"€ 1,48,564.66",1,0,1,"€ 87,236.40",11.11%
665,France,Female,55,8,"€ 1,36,354.16",1,1,1,"€ 93,769.89",12.50%
649,France,Male,38,1,"€ 1,22,214.00",1,0,1,"€ 88,965.46",100.00%
695,France,Male,45,3, € -   ,2,1,1,"€ 30,793.61",66.67%
775,Germany,Male,70,6,"€ 1,19,684.88",2,1,1,"€ 74,532.02",33.33%
788,France,Female,39,3,"€ 1,35,139.33",1,0,1,"€ 1,13,086.08",33.33%
569,Germany,Female,42,9,"€ 1,46,100.75",1,1,0,"€ 32,574.01",0.00%
726,Spain,Female,56,8,"€ 1,23,110.90",3,0,1,"€ 1,30,113.78",37.50%
