Scaled score,France ,Spain,Male,Scaled age,Scaled tenure,Scaled balance,NumOfProducts,Product to tenure ratio,IsActiveMember,Scaled salary,Balance to salary ration,Engagement score,Age tenure,Exited
-0.56,0,0,1,0.1,0,-0.23,3,0.6,0,0.84,0.42,0,0.13,1
-1.58,1,0,1,0.67,-1.39,0.25,1,1,0,0.03,0.9,0,0.02,1
-0.58,1,0,0,1.63,0.69,-1.23,1,0.14,0,-1.28,0,0,0.13,1
-0.83,1,0,0,-0.85,1.72,1.6,1,0.1,0,-0.05,1.82,0,0.33,1
0.87,1,0,0,1.34,1.03,0.76,2,0.25,1,1.22,0.73,0.25,0.15,1
-1.77,1,0,0,-0.56,-1.04,2.11,1,0.5,0,-0.86,4.1,0,0.06,1
-0.54,1,0,0,0.1,1.38,-1.23,1,0.11,0,-0.55,0,0,0.23,1
0.84,1,0,1,1.53,1.38,0.96,1,0.11,1,-1.68,41.79,0.11,0.16,1
0.25,0,0,0,-0.56,-1.73,1.05,1,1,0,-0.61,2.19,0,0,1
-2.15,1,0,0,1.44,-0.7,0.99,1,0.33,1,-0.52,1.97,0.33,0.06,1
-0.83,1,0,0,-0.95,-0.35,1.23,1,0.25,1,0.54,1.17,0.25,0.14,1
0.43,0,0,1,0.58,0.34,1.05,4,0.67,0,1.53,0.75,0,0.13,1
1.02,0,1,0,0.67,1.38,-0.16,1,0.11,0,-0.37,0.85,0,0.2,1
0.29,1,0,1,0.77,1.72,1.96,2,0.2,0,1.58,1.04,0,0.21,1
-0.99,1,0,0,0.48,-0.7,0.47,3,1,0,-0.69,1.75,0,0.07,1
1.04,1,0,0,0.87,1.38,-1.23,1,0.11,0,0.65,0,0,0.19,1
-0.57,1,0,0,1.34,0.69,-1.23,2,0.29,0,-1.02,0,0,0.13,1
-0.76,0,0,0,0.39,-0.7,0.82,1,0.33,0,0.44,1.02,0,0.07,1
0.06,0,0,0,0.67,0.69,1.04,1,0.14,0,-0.86,2.8,0,0.15,1
-0.84,1,0,1,0.2,-0.35,0.7,1,0.25,0,1.1,0.74,0,0.1,1
-0.65,0,1,0,-1.61,1.38,-0.15,1,0.11,1,1.1,0.41,0.11,0.41,1
2.05,1,0,0,0.2,0.34,-1.23,2,0.33,1,1.2,0,0.33,0.15,1
-1.38,0,0,1,1.34,-1.73,0.52,1,1,0,-0.79,2,0,0,1
0.95,0,0,0,0.48,1.03,0.5,1,0.13,1,-1.44,6.21,0.13,0.18,1
1.9,0,0,0,1.72,1.03,0.57,3,0.38,0,0.7,0.8,0,0.14,1
-0.63,0,1,1,-0.95,1.72,-1.23,1,0.1,1,-0.84,0,0.1,0.34,1
1.01,1,0,0,0.01,1.38,0.9,1,0.11,1,-0.7,2.23,0.11,0.23,1
-0.54,1,0,1,0.87,0.34,0.71,1,0.17,0,-1.21,3.94,0,0.13,1
-0.74,0,0,1,0.29,-1.73,1.09,1,1,1,-1.35,6.42,1,0,1
-1.06,0,0,1,0.96,1.38,0.51,1,0.11,0,0.47,0.85,0,0.18,1
-1.17,1,0,0,-0.09,1.72,-1.23,1,0.1,0,-0.83,0,0,0.26,1
-1.28,0,1,0,-0.37,1.03,-1.23,1,0.13,0,-0.04,0,0,0.23,1
0.18,1,0,0,1.34,1.72,0.54,1,0.1,0,1.46,0.6,0,0.19,1
-0.22,1,0,0,-0.18,1.72,0.37,3,0.3,1,-1.3,3.96,0.3,0.27,1
1.29,1,0,0,-0.85,0,-1.23,1,0.2,0,1.63,0,0,0.17,1
-1.35,0,0,0,0.58,-1.39,0.75,1,1,1,-1.03,3,1,0.02,1
-1.2,0,1,1,0.87,1.38,0.53,1,0.11,0,1,0.7,0,0.19,1
0.45,0,1,0,-0.37,0.69,-1.23,1,0.14,0,0.58,0,0,0.2,1
1.4,1,0,0,-0.56,-1.73,0.1,1,1,1,0.95,0.54,1,0,1
-0.05,0,1,0,1.06,0,1.06,2,0.4,1,0.73,1,0.4,0.1,1
0.09,1,0,0,0.48,1.38,-0.85,1,0.11,1,1.21,0.14,0.11,0.2,1
-0.18,1,0,0,0.77,-1.73,-1.23,1,1,1,-1.63,0,1,0,1
0.18,0,0,1,1.63,1.38,0.55,1,0.11,0,0.6,0.83,0,0.16,1
1.07,0,1,1,0.01,0.69,1.3,2,0.29,0,0.58,1.18,0,0.18,1
-1.1,0,0,1,0.77,0,0.46,1,0.2,0,0,1.05,0,0.11,1
0.42,0,0,0,-0.18,0.69,0.75,1,0.14,1,-0.03,1.25,0.14,0.19,1
0.09,0,1,0,0.29,-1.04,-1.23,1,0.5,0,1.09,0,0,0.05,1
-1.29,1,0,1,1.25,1.03,0.27,1,0.13,1,-1.37,4.41,0.13,0.15,1
-1.36,0,0,1,-0.09,-1.39,0.6,1,1,1,-0.68,1.87,1,0.03,1
-1.74,0,0,1,0.58,0.69,1.28,1,0.14,0,-0.48,2.15,0,0.16,1
-0.93,1,0,0,-1.14,1.38,0.95,1,0.11,0,0.92,0.89,0,0.33,1
-0.78,0,0,1,0.77,1.38,0.5,2,0.22,1,-0.64,1.7,0.22,0.19,1
-1.23,0,0,1,1.25,1.38,0.98,1,0.11,0,1.1,0.84,0,0.17,1
1.89,0,1,1,-0.66,0.34,-1.23,1,0.17,1,-0.97,0,0.17,0.19,1
0.88,0,0,1,1.06,1.38,0.64,1,0.11,0,1.48,0.63,0,0.18,1
-0.72,0,0,0,-1.23,-0.7,0.46,1,0.33,1,1.47,0.57,0.33,0.12,1
-0.24,1,0,0,0.48,0,-1.23,2,0.4,0,-0.3,0,0,0.11,1
-0.33,1,0,1,0.48,-0.7,0.65,1,0.33,0,-1.65,23.05,0,0.07,1
0.37,1,0,1,2.01,1.38,-1.23,3,0.33,1,-0.43,0,0.33,0.15,1
0.02,1,0,0,1.15,-0.7,-1.23,1,0.33,0,1.29,0,0,0.06,1
-1.8,1,0,1,0.77,1.38,1.1,1,0.11,0,-0.67,2.36,0,0.19,1
-0.19,0,0,1,0.2,1.03,0.81,4,0.5,0,-0.11,1.36,0,0.2,1
1.09,0,0,0,-1.23,0,1.26,1,0.2,1,0.61,1.15,0.2,0.19,1
-0.33,0,1,0,0.2,1.03,-1.23,3,0.38,1,-0.35,0,0.38,0.2,1
-0.85,0,0,1,0.39,0,0.18,4,0.8,1,0.12,0.82,0.8,0.12,1
0.83,0,0,1,-0.18,-0.7,0.65,1,0.33,0,1.26,0.68,0,0.08,1
1.29,0,1,1,0.87,-0.35,1.63,2,0.5,0,-0.87,3.55,0,0.08,1
-0.34,1,0,1,-0.18,0,-1.23,1,0.2,1,1.37,0,0.2,0.14,1
1.91,0,0,0,0.77,0,0.51,2,0.4,1,-0.94,2.36,0.4,0.11,1
-0.72,0,0,0,1.44,-1.04,1.22,1,0.5,0,1.52,0.81,0,0.04,1
-1.59,1,0,0,-0.95,-0.35,0.15,1,0.25,0,-0.64,1.35,0,0.14,1
0.41,1,0,0,0.1,1.38,0.02,1,0.11,0,1.55,0.41,0,0.23,1
-1.42,1,0,0,0.58,-1.73,1.41,3,3,0,-0.87,3.3,0,0,1
1.15,0,0,1,0.67,0.34,0.75,3,0.5,1,-0.75,2.17,0.5,0.13,1
-0.2,0,0,1,0.87,-1.39,0.48,1,1,1,0.88,0.71,1,0.02,1
0.77,0,0,0,0.77,-1.39,0.46,1,1,0,-0.23,1.21,0,0.02,1
-0.18,1,0,1,0.1,-0.35,1.19,1,0.25,1,-1.14,4.34,0.25,0.1,1
-2.64,0,0,0,-0.47,0,0.47,1,0.2,1,-1.44,6.1,0.2,0.15,1
-1.07,0,0,1,1.53,-0.35,0.56,3,0.75,0,-1.45,6.58,0,0.07,1
-0.43,1,0,1,-0.18,-1.39,-0.6,1,1,1,1.36,0.22,1,0.03,1
-1.42,1,0,1,0.48,-1.39,-0.21,2,2,1,-0.83,1.21,2,0.02,1
0.56,0,0,1,0.87,1.38,0.6,1,0.11,0,1.27,0.66,0,0.19,1
1,1,0,1,0.96,0.34,2.03,1,0.17,1,-1.44,11.73,0.17,0.12,1
-1.44,1,0,0,0.67,-1.39,-1.23,1,1,1,0.27,0,1,0.02,1
0.96,0,1,1,0.39,-1.04,1.37,2,1,1,-0.12,1.74,1,0.05,1
-1.23,0,0,1,1.25,-0.7,0.55,1,0.33,0,0.85,0.75,0,0.06,1
-1,0,0,0,1.44,0.34,0.52,1,0.17,0,-1.03,2.66,0,0.11,1
1.1,0,1,0,1.53,1.38,0.65,4,0.44,0,-0.1,1.25,0,0.16,1
-0.56,1,0,1,-0.56,1.03,-1.23,1,0.13,0,0.37,0,0,0.24,1
-0.18,0,1,1,2.3,-0.35,0.61,1,0.25,0,-0.46,1.55,0,0.06,1
-1.2,0,1,0,1.06,-1.39,1.02,3,3,0,-0.53,2.02,0,0.02,1
0.66,1,0,0,1.25,-1.04,-1.23,1,0.5,1,0.76,0,0.5,0.04,1
1.42,0,0,0,0.96,-0.35,0.98,1,0.25,0,1.46,0.75,0,0.08,1
-0.88,0,0,1,1.25,0,0.34,2,0.4,0,1.3,0.56,0,0.1,1
2,1,0,0,0.2,1.72,0,1,0.1,1,0.71,0.54,0.1,0.24,1
-0.95,0,1,1,2.68,1.38,0.79,1,0.11,0,1.32,0.72,0,0.13,1
0.91,0,0,0,1.72,1.38,1.15,1,0.11,0,0.96,0.96,0,0.16,1
0.81,0,1,0,-1.04,-1.73,-1.23,2,2,1,-1.2,0,2,0,1
0.96,0,0,1,1.91,0,0.51,1,0.2,1,1.6,0.57,0.2,0.08,1
-0.24,0,1,0,1.53,0.34,-1.23,1,0.17,0,-0.14,0,0,0.11,1
-1.03,0,0,1,1.06,-1.39,0.72,1,1,1,-0.27,1.44,1,0.02,1
0.1,0,1,0,0.29,0,-1.23,3,0.6,1,1.55,0,0.6,0.12,1
-0.01,0,0,0,0.58,1.38,1.22,3,0.33,0,0.88,1.01,0,0.2,1
0.96,0,1,0,0.87,0,0.67,2,0.4,0,1.5,0.63,0,0.1,1
0.13,0,1,1,1.25,-1.73,0.96,1,1,0,0.77,0.94,0,0,1
-1.31,0,1,0,2.39,0,-1.23,1,0.2,0,0.63,0,0,0.08,1
0.51,1,0,1,0.67,0,0.31,1,0.2,0,-0.03,0.98,0,0.11,1
0.43,1,0,1,-0.56,1.38,-1.23,1,0.11,0,0.23,0,0,0.27,1
-0.92,1,0,1,-0.18,-1.04,-1.23,1,0.5,1,-0.83,0,0.5,0.05,1
-0.49,0,0,1,-0.37,-1.39,0.75,1,1,0,0.91,0.81,0,0.03,1
-0.31,0,1,0,0.1,0.69,-1.23,2,0.29,1,0.54,0,0.29,0.18,1
1.06,0,0,1,0.48,-0.7,0.99,1,0.33,0,-1.47,8.89,0,0.07,1
-0.51,0,0,1,0.87,1.38,1.4,1,0.11,1,-1.01,3.91,0.11,0.19,1
2.06,0,0,1,1.53,-1.73,0.36,1,1,1,-0.29,1.18,1,0,1
-0.02,0,1,0,0.96,-1.04,-1.23,1,0.5,0,-0.26,0,0,0.04,1
1.61,0,0,1,-0.85,1.03,1.47,1,0.13,0,-0.26,1.98,0,0.27,1
-0.5,0,0,0,1.34,0,0.35,1,0.2,1,-0.96,2.18,0.2,0.09,1
0.96,1,0,1,0.39,0,-1.23,2,0.4,0,0.23,0,0,0.12,1
-0.24,0,0,0,0.01,0,0.77,1,0.2,0,-0.12,1.34,0,0.13,1
-0.19,0,1,1,-0.18,-1.39,0.99,1,1,0,-0.68,2.27,0,0.03,1
1.44,1,0,0,0.77,1.72,1.16,1,0.1,1,-1.46,9.22,0.1,0.21,1
0.44,0,0,1,0.58,-1.04,0.64,2,1,0,-1.34,5.04,0,0.04,1
-0.9,0,0,0,-0.56,-1.04,0.63,1,0.5,1,0.21,1.03,0.5,0.06,1
0.28,0,0,1,-0.66,-0.35,1.01,1,0.25,1,0.32,1.18,0.25,0.13,1
-1.14,1,0,0,-0.76,0.69,-1.23,1,0.14,1,1.44,0,0.14,0.23,1
0,0,0,0,-0.47,1.72,1.16,1,0.1,0,-0.59,2.24,0,0.29,1
-1.59,0,0,1,0.2,0,0.07,1,0.2,0,-0.2,0.91,0,0.12,1
-0.03,0,1,1,0.96,0,-1.23,1,0.2,0,0.87,0,0,0.1,1
-0.35,0,0,0,0.01,0,0.11,3,0.6,0,-1.6,10.48,0,0.13,1
-0.57,0,0,0,0.48,-0.35,0.32,2,0.5,0,0.76,0.67,0,0.09,1
0.19,1,0,1,1.06,1.38,2,1,0.11,0,1.01,1.27,0,0.18,1
-0.56,0,0,1,0.87,-1.04,0.88,1,0.5,0,-1.72,115.2,0,0.04,1
-0.68,0,1,0,1.63,-1.39,0.83,1,1,0,1.5,0.69,0,0.02,1
2.06,0,0,1,0.29,0.34,0.13,3,0.5,1,-0.7,1.41,0.5,0.14,1
-0.33,0,1,1,0.67,1.03,-0.23,1,0.13,1,0.56,0.47,0.13,0.17,1
-0.23,1,0,0,1.06,-0.35,1.07,1,0.25,1,0.17,1.31,0.25,0.08,1
-1.34,0,1,0,0.96,-0.35,0.1,2,0.5,0,-0.66,1.33,0,0.08,1
0.19,0,0,0,1.06,-0.35,0.58,1,0.25,0,1.15,0.68,0,0.08,1
0,0,0,0,-0.37,-1.39,1.4,3,3,1,-1.23,5.53,3,0.03,1
-1.08,1,0,1,-0.47,-0.35,1.42,2,0.5,1,-1.29,6.42,0.5,0.12,1
0.48,1,0,0,0.58,-1.39,-1.23,2,2,0,-0.93,0,0,0.02,1
-0.14,0,0,0,0.01,-0.7,0.53,1,0.33,1,-0.2,1.24,0.33,0.08,1
-0.13,0,0,1,1.06,-1.39,0.42,1,1,0,1.19,0.61,0,0.02,1
1.96,0,0,0,1.15,-1.39,0.18,1,1,1,-1.1,2.39,1,0.02,1
-2.13,0,0,0,0.87,0.69,1.47,1,0.14,0,-1.45,10.11,0,0.15,1
0.72,1,0,1,0.48,-0.7,0.15,1,0.33,0,1.39,0.48,0,0.07,1
0.02,0,0,0,0.77,-1.73,0.8,2,2,1,-1.07,3.26,2,0,1
0.12,0,1,0,1.44,-1.39,1.79,1,1,0,0.2,1.69,0,0.02,1
-0.72,0,0,1,-0.09,-1.39,0.91,1,1,0,0.1,1.26,0,0.03,1
-0.57,1,0,1,0.67,1.72,-1.23,1,0.1,0,-0.46,0,0,0.22,1
1.48,0,0,0,1.53,0.34,0.63,1,0.17,0,1.05,0.72,0,0.11,1
-0.77,0,0,0,3.06,0.34,1.02,1,0.17,1,1.62,0.73,0.17,0.08,1
1,1,0,0,0.1,-0.7,-1.23,1,0.33,0,-0.74,0,0,0.08,1
-1.8,1,0,1,-1.61,0,0.1,2,0.4,0,1.1,0.51,0,0.23,1
2.06,1,0,1,0.96,0.34,0.84,1,0.17,0,-0.6,1.96,0,0.12,1
-1.51,1,0,0,-0.28,-1.04,0.06,1,0.5,1,1.29,0.46,0.5,0.06,1
-0.62,0,0,0,1.15,1.03,0.9,1,0.13,1,1.06,0.82,0.13,0.16,1
-0.05,1,0,1,1.06,-1.73,0.44,2,2,0,1.42,0.57,0,0,1
-0.96,1,0,0,0.2,0.34,-1.23,1,0.17,1,0.76,0,0.17,0.15,1
0.81,0,1,0,0.29,0.69,-1.23,2,0.29,0,-0.73,0,0,0.17,1
-0.23,1,0,0,-0.76,0,-1.23,1,0.2,0,0.83,0,0,0.16,1
-1.38,1,0,1,1.63,1.38,1.05,1,0.11,0,-1.05,3.6,0,0.16,1
-0.92,1,0,0,1.72,-0.7,-1.23,3,1,0,-1.63,0,0,0.05,1
0.11,0,0,1,-0.18,0.69,0.54,2,0.29,0,0.26,0.96,0,0.19,1
0.32,0,0,1,0.96,1.03,1.07,1,0.13,0,1.52,0.76,0,0.16,1
-2.22,0,0,1,0.58,-0.7,0.45,2,0.67,1,1.45,0.57,0.67,0.07,1
-0.45,0,0,0,0.01,1.03,0.46,1,0.13,0,0.08,1,0,0.21,1
2.06,0,0,0,2.58,-1.73,0.81,1,1,1,0.33,1.07,1,0,1
-0.67,1,0,0,0.67,-1.73,-1.23,3,3,1,0.55,0,3,0,1
0.13,0,1,0,1.82,0,2.24,1,0.2,1,-0.45,2.91,0.2,0.09,1
1.05,1,0,0,0.2,1.03,-1.23,2,0.25,0,0.69,0,0,0.2,1
-0.23,0,1,1,1.06,1.03,-1.23,1,0.13,0,0.77,0,0,0.16,1
0.98,1,0,0,-0.28,1.38,-1.23,1,0.11,0,-1.4,0,0,0.25,1
-2.03,0,0,0,1.06,1.72,0.26,1,0.1,0,0.94,0.6,0,0.2,1
-0.33,1,0,0,1.53,-1.73,-1.23,3,3,0,-0.68,0,0,0,1
1.98,1,0,0,-0.18,-0.35,0.9,2,0.5,0,-0.23,1.52,0,0.11,1
0.58,1,0,0,1.72,-1.39,0.25,1,1,1,1.11,0.56,1,0.02,1
-0.99,0,0,0,1.15,1.38,0.99,1,0.11,0,1.71,0.7,0,0.18,1
-0.34,1,0,0,0.29,-1.04,-1.23,4,2,0,0.19,0,0,0.05,1
-0.48,1,0,0,1.34,-1.04,0.72,1,0.5,1,-0.9,2.52,0.5,0.04,1
-1.84,1,0,0,0.01,1.38,0.65,2,0.22,1,-0.25,1.36,0.22,0.23,1
-0.13,0,0,0,-0.56,0,0.85,1,0.2,1,-0.76,2.29,0.2,0.15,1
0.06,1,0,0,0.87,1.38,-1.23,2,0.22,1,-0.26,0,0.22,0.19,1
-1.88,1,0,0,0.87,0,-1.23,1,0.2,0,1.05,0,0,0.1,1
-1.2,1,0,1,-0.09,-1.04,0.69,1,0.5,0,1.67,0.61,0,0.05,1
-0.68,1,0,1,1.53,1.72,0.48,3,0.3,1,0.4,0.87,0.3,0.18,1
-0.28,0,0,1,1.06,0.69,0.8,1,0.14,1,-1.73,196.11,0.14,0.14,1
1.13,1,0,1,-0.09,0.34,1.38,1,0.17,0,-0.16,1.79,0,0.16,1
-0.14,0,1,1,0.39,1.03,-1.23,1,0.13,0,-1.53,0,0,0.19,1
-0.85,1,0,0,0.48,0.69,-1.23,2,0.29,0,-0.66,0,0,0.16,1
-0.77,0,0,1,2.3,-0.7,1.16,1,0.33,0,-0.53,2.14,0,0.05,1
-0.95,1,0,1,1.06,0,1.38,1,0.2,0,0.88,1.08,0,0.1,1
-0.44,1,0,0,1.63,1.72,0.85,2,0.2,0,0.74,0.91,0,0.18,1
1.57,1,0,0,0.01,0.69,0.7,2,0.29,1,-0.71,2.02,0.29,0.18,1
-0.72,0,1,0,-1.42,1.72,1.33,1,0.1,1,0.04,1.55,0.1,0.42,1
0.7,1,0,0,0.96,1.72,-1.23,1,0.1,0,1.47,0,0,0.2,1
-1.88,0,0,0,1.25,1.03,1.01,3,0.38,0,0.87,0.93,0,0.15,1
-0.52,1,0,0,-0.18,-0.35,-1.23,3,0.75,0,-1.61,0,0,0.11,1
-0.3,1,0,1,0.2,-1.04,0.81,1,0.5,0,0.04,1.24,0,0.05,1
-1.08,0,0,0,1.25,-1.39,0.47,1,1,1,-1.33,4.5,1,0.02,1
0.79,0,0,1,0.58,0.34,0.61,2,0.33,1,0.08,1.09,0.33,0.13,1
-0.6,0,0,0,0.87,-0.7,0.92,2,0.67,1,-0.25,1.56,0.67,0.06,1
0.36,0,1,0,-0.85,-1.04,-1.23,3,1.5,1,1.26,0,1.5,0.07,1
-0.15,0,0,0,0.87,-0.7,0.71,1,0.33,0,1.57,0.63,0,0.06,1
-0.42,1,0,0,1.72,0.69,-0.07,4,0.57,1,0.23,0.64,0.57,0.12,1
0,1,0,1,-0.37,-1.73,1.69,2,2,1,-1.1,4.92,2,0,1
-1.66,1,0,1,0.01,-1.39,-1.23,3,3,0,1.23,0,0,0.03,1
1.07,0,0,0,0.87,0.69,1.05,1,0.14,0,-0.11,1.52,0,0.15,1
-0.02,1,0,0,1.63,1.03,1.29,1,0.13,0,-0.19,1.76,0,0.14,1
-0.42,0,0,1,0.96,0.34,0.6,1,0.17,0,1.66,0.58,0,0.12,1
-1.64,1,0,0,0.87,0.34,0.81,1,0.17,1,-0.14,1.38,0.17,0.13,1
-0.84,1,0,1,2.58,-1.04,-1.23,1,0.5,0,0.53,0,0,0.03,1
0.56,0,0,0,1.44,-0.7,0.79,3,1,0,-0.07,1.31,0,0.06,1
-1.1,1,0,1,0.87,1.72,0.03,3,0.3,1,0.06,0.76,0.3,0.21,1
-0.9,1,0,0,-0.28,0.69,2.08,1,0.14,1,-0.93,4.42,0.14,0.19,1
1.35,1,0,0,0.87,-1.73,-0.31,1,1,0,-0.25,0.67,0,0,1
-0.23,0,0,1,0.01,-1.39,0.62,1,1,1,0.13,1.07,1,0.03,1
1.03,0,1,0,-0.56,-0.7,1.37,1,0.33,1,0.93,1.06,0.33,0.09,1
0.08,1,0,1,0.29,1.03,0.42,1,0.13,1,0.06,0.99,0.13,0.19,1
-0.77,1,0,0,1.53,0.34,-0.51,3,0.5,1,-0.57,0.66,0.5,0.11,1
-0.57,1,0,1,1.25,1.38,-1.23,1,0.11,1,0.11,0,0.11,0.17,1
-0.81,0,0,1,0.01,-0.35,0.57,1,0.25,0,-0.88,2.27,0,0.1,1
-0.65,1,0,1,0.48,1.03,1.25,1,0.13,0,-0.88,3.13,0,0.18,1
-1.37,0,0,1,-0.95,1.38,0.79,2,0.22,0,1.05,0.79,0,0.31,1
-0.97,1,0,0,0.01,0.69,-0.43,1,0.14,0,0.26,0.43,0,0.18,1
0.16,0,1,0,0.77,0,-1.23,1,0.2,0,1.16,0,0,0.11,1
-1.34,1,0,1,-1.14,-0.35,0.72,1,0.25,1,1.12,0.74,0.25,0.15,1
-0.05,0,0,0,0.48,-1.04,0.59,1,0.5,0,-0.82,2.13,0,0.05,1
-0.16,0,0,0,2.49,0,0.65,1,0.2,0,0.97,0.75,0,0.08,1
-0.05,0,1,1,-1.33,0,1.71,2,0.4,1,-1,4.3,0.4,0.2,1
1.6,0,0,1,1.06,1.38,0.86,1,0.11,0,-0.65,2.06,0,0.18,1
-1.63,1,0,1,1.44,-0.7,1.46,2,0.67,0,0.87,1.12,0,0.06,1
-0.84,0,1,0,1.15,-0.7,-1.23,3,1,0,-0.43,0,0,0.06,1
-0.58,1,0,0,1.34,-0.35,-1.23,1,0.25,0,-1.65,0,0,0.08,1
-1.79,0,1,1,0.87,-1.73,0.11,2,2,1,-0.97,1.89,2,0,1
-1.92,0,0,1,1.34,-1.39,0.66,1,1,0,-0.44,1.57,0,0.02,1
-0.85,0,0,1,0.67,1.03,1.19,1,0.13,0,-0.62,2.34,0,0.17,1
-0.5,1,0,0,0.01,0.34,1.24,2,0.33,0,1.33,0.87,0,0.15,1
1.08,0,0,1,0.39,0.34,1.42,3,0.5,0,-1.45,9.75,0,0.14,1
-0.27,1,0,0,3.06,-0.35,1.5,3,0.75,1,-0.46,2.31,0.75,0.06,1
0.5,0,0,0,1.44,-0.7,0.55,1,0.33,1,0.97,0.71,0.33,0.06,1
-0.23,0,0,0,1.15,1.72,0.62,2,0.2,0,-1.52,9.13,0,0.2,1
1.6,0,0,1,1.63,0.34,1.21,1,0.17,0,-0.93,3.24,0,0.11,1
-0.98,1,0,0,1.44,-0.35,1.18,1,0.25,0,0.99,0.96,0,0.07,1
-0.52,0,0,1,1.34,0.69,0.48,1,0.14,0,-0.11,1.13,0,0.13,1
-0.46,0,0,0,0.2,-0.35,0.9,1,0.25,0,0.98,0.85,0,0.1,1
1.06,0,0,0,-0.09,-1.39,0.65,1,1,0,0.38,0.96,0,0.03,1
-0.95,0,1,1,-0.09,-0.7,1.11,1,0.33,0,-0.76,2.59,0,0.08,1
-0.31,0,0,1,1.15,-0.35,0.54,1,0.25,0,1.35,0.62,0,0.08,1
-1.02,0,0,0,0.29,1.03,0.43,1,0.13,1,1.51,0.55,0.13,0.19,1
-0.65,0,0,1,0.96,0.34,0.9,3,0.5,0,-1.11,3.65,0,0.12,1
-0.9,0,1,1,-0.76,0,0.72,1,0.2,1,-1.39,5.94,0.2,0.16,1
0.58,0,1,1,0.87,1.03,0.19,1,0.13,1,0.34,0.74,0.13,0.17,1
1.82,1,0,0,0.96,-1.73,-1.23,1,1,0,1.37,0,0,0,1
-2.28,0,0,0,2.58,0.34,0.94,2,0.33,1,1.27,0.78,0.33,0.09,1
-0.4,0,1,0,2.3,-1.04,0.88,2,1,0,0.38,1.08,0,0.03,1
-1,0,0,0,1.53,-1.73,0.51,1,1,1,0.69,0.77,1,0,1
-1.26,1,0,1,0.67,1.03,-1.23,1,0.13,0,0.46,0,0,0.17,1
-1.4,0,0,1,0.58,0.69,0.71,3,0.43,1,-1.06,3.08,0.43,0.16,1
-2.24,0,0,1,1.53,1.03,0.53,2,0.25,0,-0.06,1.13,0,0.15,1
-1.3,1,0,0,1.91,0.34,-0.34,1,0.17,0,-0.29,0.66,0,0.1,1
-0.36,0,0,0,-1.04,1.72,0.46,1,0.1,1,-1.22,3.53,0.1,0.36,1
0.88,1,0,0,0.29,0.69,0.65,3,0.43,0,-1.01,2.8,0,0.17,1
0.4,0,0,0,-0.85,0,0.96,1,0.2,1,-1.01,3.26,0.2,0.17,1
0.03,1,0,1,0.77,0.34,-1.23,1,0.17,0,-0.86,0,0,0.13,1
0.63,1,0,0,-1.33,0,1.82,1,0.2,0,-0.85,3.7,0,0.2,1
-1.72,0,0,0,1.53,1.03,1.17,3,0.38,0,0.65,1.09,0,0.15,1
0.29,1,0,1,0.2,1.03,1.14,3,0.38,0,1.26,0.86,0,0.2,1
-0.72,1,0,1,1.44,-0.35,0.21,1,0.25,0,-1.64,16.07,0,0.07,1
1.54,0,0,1,-0.76,1.38,1.25,1,0.11,1,-0.2,1.74,0.11,0.29,1
0.55,0,1,0,-1.42,-1.04,-1.23,1,0.5,0,-1.12,0,0,0.08,1
-1.15,1,0,0,0.77,-1.04,0.81,2,1,1,1.16,0.76,1,0.04,1
0.48,0,1,1,2.2,0.69,-1.23,1,0.14,0,0.51,0,0,0.11,1
-0.73,0,0,1,0.58,1.03,0.44,1,0.13,0,-0.92,2.19,0,0.18,1
0.14,0,1,1,0.48,0.69,0.02,3,0.43,0,-0.74,1.35,0,0.16,1
-0.71,0,0,0,0.1,-0.7,0.54,1,0.33,1,1.59,0.57,0.33,0.08,1
-0.47,0,1,0,1.72,-1.04,-1.23,3,1.5,0,-0.58,0,0,0.04,1
1.33,0,1,0,1.53,-1.73,0.91,1,1,0,-1.34,5.84,0,0,1
-0.91,1,0,0,-0.66,-1.73,1.15,1,1,0,1.59,0.77,0,0,1
1,1,0,0,0.77,0,1.02,4,0.8,1,0.52,1.08,0.8,0.11,1
-0.52,0,0,0,1.82,1.03,0.68,1,0.13,0,-1.63,19.12,0,0.14,1
1.15,0,1,0,2.01,1.72,1.48,1,0.1,0,-1.19,5.37,0,0.17,1
0.05,0,0,1,-0.47,0.69,0.67,1,0.14,0,-0.85,2.3,0,0.21,1
-0.22,1,0,1,1.91,1.38,0.6,1,0.11,1,0.29,0.97,0.11,0.15,1
-0.72,0,1,0,0.48,0.69,1.81,2,0.29,0,-0.96,4.2,0,0.16,1
-0.53,0,1,1,-0.56,-0.35,-0.4,1,0.25,0,0.2,0.46,0,0.12,1
0.13,0,1,0,1.34,0.34,1.18,1,0.17,1,0.89,0.99,0.17,0.11,1
-0.24,1,0,0,0.2,0.34,-1.23,3,0.5,1,0.67,0,0.5,0.15,1
-0.65,1,0,0,-0.28,-1.04,-1.23,2,1,0,-0.13,0,0,0.06,1
1.47,0,0,1,1.44,-1.04,0.84,1,0.5,0,-1.42,6.92,0,0.04,1
0.79,0,0,1,1.91,0,1.22,1,0.2,0,-0.49,2.12,0,0.08,1
0.65,1,0,0,-0.66,-1.39,0.65,1,1,0,0.86,0.78,0,0.03,1
-0.45,1,0,0,0.01,1.72,-1.23,3,0.3,0,0.57,0,0,0.26,1
-0.01,0,1,1,0.29,-0.35,1.89,1,0.25,0,1.23,1.14,0,0.1,1
